suite_bundle,stage,stream_name,family,program_name,space,scheme,base,horizon_multiplier,native_max_steps,max_steps,read_count,write_count,passed,failure_type,first_failure_read_step,query_address,expected_step,competing_step
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,128,16,269,4304,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,256,16,269,4304,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,32,16,269,4304,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,16,269,4304,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,128,16,269,4304,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,256,16,269,4304,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,single_head,64,64,269,17216,6,8,False,tie_collapse,30,2048,28,1
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,32,64,269,17216,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,64,64,269,17216,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,128,64,269,17216,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,radix2,256,64,269,17216,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,32,64,269,17216,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,64,64,269,17216,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,128,64,269,17216,64,41,True,,,,,
organic,boundary,hotspot_memory_rewrite_12_a2048_memory,hotspot_memory_rewrite,hotspot_memory_rewrite_12_a2048,memory,block_recentered,256,64,269,17216,64,41,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,1,212,212,22,15,False,tie_collapse,70,1024,68,49
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,32,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,128,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,256,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,32,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,128,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,256,1,212,212,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,4,212,848,8,9,False,tie_collapse,31,1024,29,1
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,32,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,128,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,256,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,32,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,128,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,256,4,212,848,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,16,212,3392,8,9,False,tie_collapse,31,1024,29,1
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,32,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,128,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,256,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,32,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,128,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,256,16,212,3392,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,single_head,64,64,212,13568,8,9,False,tie_collapse,31,1024,29,1
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,32,64,212,13568,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,64,64,212,13568,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,128,64,212,13568,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,radix2,256,64,212,13568,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,32,64,212,13568,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,64,64,212,13568,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,128,64,212,13568,73,36,True,,,,,
organic,boundary,flagged_indirect_accumulator_10_a1024_memory,flagged_indirect_accumulator,flagged_indirect_accumulator_10_a1024,memory,block_recentered,256,64,212,13568,73,36,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,1,304,304,4,10,False,tie_collapse,29,1538,27,11
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,32,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,128,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,256,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,32,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,128,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,256,1,304,304,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,4,304,1216,4,10,False,tie_collapse,29,1538,27,11
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,32,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,128,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,256,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,32,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,128,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,256,4,304,1216,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,16,304,4864,4,10,False,tie_collapse,29,1538,27,11
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,32,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,128,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,256,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,32,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,128,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,256,16,304,4864,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,single_head,64,64,304,19456,4,10,False,tie_collapse,29,1538,27,11
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,32,64,304,19456,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,64,64,304,19456,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,128,64,304,19456,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,radix2,256,64,304,19456,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,32,64,304,19456,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,64,64,304,19456,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,128,64,304,19456,85,45,True,,,,,
organic,boundary,selector_checkpoint_bank_9_a1536_memory,selector_checkpoint_bank,selector_checkpoint_bank_9_a1536,memory,block_recentered,256,64,304,19456,85,45,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,32,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,128,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,256,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,32,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,128,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,256,1,510,510,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,4,510,2040,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,32,4,510,2040,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,4,510,2040,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,128,4,510,2040,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,256,4,510,2040,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,32,4,510,2040,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,4,510,2040,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,128,4,510,2040,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,256,4,510,2040,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,16,510,8160,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,32,16,510,8160,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,16,510,8160,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,128,16,510,8160,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,256,16,510,8160,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,32,16,510,8160,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,16,510,8160,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,128,16,510,8160,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,256,16,510,8160,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,single_head,64,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,32,64,510,32640,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,64,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,128,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,radix2,256,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,32,64,510,32640,510,511,True,,,,,
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,64,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,128,64,510,32640,4,257,False,tie_collapse,257,254,256,254
organic,boundary,stack_fanout_sum_256_v1_stack,stack_fanout_sum,stack_fanout_sum_256_v1,stack,block_recentered,256,64,510,32640,4,257,False,tie_collapse,257,254,256,254
